province_id,rgb,barony,county,duchy,kingdom,empire,graphical_region,mapping_scope,mapping_key,component_id,style_component_id,adjacency_warning,review_status,reason
16793,128:131:135,b_R93G218B236,c_R148G55B131,d_R6G17B202,k_R255G238B153,e_hidden_sea,graphical_east_asia,empire,e_hidden_sea,1,2,,reviewed,Eastern Essos architectural family
16794,186:171:51,b_R93G89B234,c_R93G89B234,d_eetlv_wildm_08,k_R198G145B136,e_cannibal_sands,graphical_east_asia,empire,e_cannibal_sands,1,2,mapping_has_2_components,approved_disconnected,Eastern Essos architectural family; EETLV v2.1 adds one isolated wilderness province
16795,219:180:88,b_R42G104B104,c_R163G36B208,d_R5G53B50,k_R74G86B203,e_golden_yi_ti,graphical_east_asia,empire,e_golden_yi_ti,1,2,mapping_has_2_components,approved_disconnected,Yi Ti includes coastal and island components
16797,154:131:121,b_R5G61B159,c_R204G30B168,d_R32G189B26,k_R146G211B104,e_jogos_nhai,graphical_steppe,empire,e_jogos_nhai,1,1,mapping_has_14_components,approved_disconnected,Jogos Nhai includes disconnected frontier components
16798,106:113:95,b_R137G72B128,c_R30G54B72,d_R155G74B190,k_R31G28B188,e_mossovy,graphical_siberia,empire,e_mossovy,1,2,,reviewed,Far northeastern forest realm
16799,160:189:99,b_R160G49B46,c_R81G62B50,d_R249G133B128,k_R234G164B143,e_great_grass_sea_dothraki,graphical_steppe,empire,e_great_grass_sea_dothraki,1,2,,reviewed,Dothraki grasslands
16800,186:148:81,b_R96G192B118,c_R160G104B203,d_R208G13B56,k_R62G247B214,e_jogos_nhai,graphical_steppe,empire,e_jogos_nhai,1,1,mapping_has_14_components,approved_disconnected,Jogos Nhai includes disconnected frontier components
16802,73:103:82,b_R46G254B79,c_R252G179B72,d_R46G158B212,k_R220G136B191,e_ulthos,graphical_india,empire,e_ulthos,1,1,mapping_has_4_components,approved_disconnected,Ulthos includes a separately painted coastal component
16803,213:150:110,b_R0G138B157,c_R38G156B5,d_R128G163B201,k_R109G14B184,e_golden_yi_ti,graphical_east_asia,empire,e_golden_yi_ti,1,2,mapping_has_2_components,approved_disconnected,Yi Ti includes coastal and island components
16804,113:163:143,b_R49G215B55,c_R122G174B175,d_R34G51B9,k_R23G24B83,e_great_moraq,graphical_india,empire,e_great_moraq,1,2,,reviewed,Southern Essos island architecture
16805,234:142:139,b_R26G82B163,c_R44G179B228,d_R154G226B97,k_R8G180B35,e_qarth,graphical_mena,empire,e_qarth,1,1,,reviewed,Qartheen architectural family
16806,209:129:87,b_R8G161B58,c_R88G230B43,d_R122G121B140,k_R186G177B200,e_cannibal_sands,graphical_east_asia,empire,e_cannibal_sands,1,2,mapping_has_2_components,approved_disconnected,Eastern Essos architectural family; EETLV v2.1 adds one isolated wilderness province
16807,167:157:116,b_R179G191B91,c_R63G71B198,d_R89G55B71,k_R146G211B104,e_jogos_nhai,graphical_steppe,empire,e_jogos_nhai,1,1,mapping_has_14_components,approved_disconnected,Jogos Nhai includes disconnected frontier components
16808,179:169:105,b_R8G239B122,c_R9G198B183,d_R109G27B29,k_R94G218B71,e_upper_sarne_dothraki,graphical_steppe,empire,e_upper_sarne_dothraki,1,2,,reviewed,Dothraki grasslands
16809,217:184:78,b_R111G226B199,c_R87G56B239,d_R83G220B141,k_R211G208B24,e_golden_yi_ti,graphical_east_asia,empire,e_golden_yi_ti,1,2,mapping_has_2_components,approved_disconnected,Yi Ti includes coastal and island components
16810,198:118:98,b_R13G172B172,c_R18G149B50,d_R63G173B203,k_R146G211B104,e_jogos_nhai,graphical_steppe,empire,e_jogos_nhai,1,1,mapping_has_14_components,approved_disconnected,Jogos Nhai includes disconnected frontier components
16811,169:175:105,b_R246G102B198,c_R61G112B44,d_R161G116B131,k_R139G90B4,e_lower_sarne_dothraki,graphical_steppe,empire,e_lower_sarne_dothraki,1,2,mapping_has_2_components,approved_disconnected,"Further East v4 split this empire into two landmasses; both are its own provinces and both take the same steppe style, so the disconnection changes nothing."
16812,84:172:77,b_R243G232B232,c_R234G8B118,d_R140G60B156,k_R167G104B59,e_mossovy,graphical_siberia,empire,e_mossovy,1,2,,reviewed,Far northeastern forest realm
16814,170:177:130,b_R164G247B87,c_R20G232B89,d_R141G72B14,k_naath,e_naath,graphical_india,empire,e_naath,1,22,,reviewed,Southern island architecture
16815,164:194:91,b_R95G199B185,c_R244G6B96,d_R242G198B235,k_R168G94B91,e_upper_sarne_dothraki,graphical_steppe,empire,e_upper_sarne_dothraki,1,2,,reviewed,Dothraki grasslands
16816,160:193:107,b_R168G234B3,c_R148G91B1,d_R204G244B176,k_R94G218B71,e_upper_sarne_dothraki,graphical_steppe,empire,e_upper_sarne_dothraki,1,2,,reviewed,Dothraki grasslands
16817,214:158:109,b_R222G223B246,c_R25G28B227,d_R42G21B193,k_R214G108B201,e_golden_yi_ti,graphical_east_asia,empire,e_golden_yi_ti,1,2,mapping_has_2_components,approved_disconnected,Yi Ti includes coastal and island components
16818,134:124:129,b_R75G170B3,c_R121G240B247,d_R53G140B216,k_R206G5B201,e_thousand_islands,graphical_east_asia,empire,e_thousand_islands,1,1,mapping_has_7_components,approved_disconnected,Eastern island architecture
16819,189:123:123,b_R183G238B233,c_R191G154B118,d_R56G193B185,k_R153G161B35,e_jogos_nhai,graphical_steppe,empire,e_jogos_nhai,1,1,mapping_has_14_components,approved_disconnected,Jogos Nhai includes disconnected frontier components
16820,189:171:99,b_R161G192B177,c_R43G230B241,d_R192G69B2,k_R72G217B95,e_lhazar,graphical_mena,empire,e_lhazar,1,1,mapping_has_2_components,approved_disconnected,"Further East v4 split this empire into two landmasses; both are its own provinces and both take the same Lhazarene style, so the disconnection changes nothing."
16821,160:153:136,b_R7G123B10,c_R222G137B105,d_R216G46B12,k_R156G124B52,e_bone_mountain_dothraki,graphical_steppe,empire,e_bone_mountain_dothraki,1,2,,reviewed,Dothraki and Jogos frontier
16822,186:195:155,b_R197G47B83,c_R144G240B222,d_R214G198B42,k_R223G125B2,e_bloodless_men,graphical_east_asia,empire,e_bloodless_men,1,2,,reviewed,Eastern Essos architectural family
16823,216:165:110,b_R245G159B191,c_R107G110B84,d_R126G207B217,k_R59G108B107,e_golden_yi_ti,graphical_east_asia,empire,e_golden_yi_ti,1,2,mapping_has_2_components,approved_disconnected,Yi Ti includes coastal and island components
16824,190:134:68,b_R24G128B67,c_R137G115B154,d_R139G102B179,k_R241G92B221,e_jogos_nhai,graphical_steppe,empire,e_jogos_nhai,1,1,mapping_has_14_components,approved_disconnected,Jogos Nhai includes disconnected frontier components
16825,159:209:137,b_R79G89B102,c_R92G48B95,d_R154G217B3,k_R210G77B73,e_great_grass_sea_dothraki,graphical_steppe,empire,e_great_grass_sea_dothraki,1,2,,reviewed,Dothraki grasslands
16826,159:187:79,b_R238G180B152,c_R238G180B152,d_eetlv_wild_06,k_R162G105B191,e_lhazar,graphical_mena,empire,e_lhazar,1,1,mapping_has_2_components,approved_disconnected,"Further East v4 split this empire into two landmasses; both are its own provinces and both take the same Lhazarene style, so the disconnection changes nothing."
16827,202:166:82,b_R166G33B235,c_R55G5B101,d_R167G215B10,k_R120G189B251,e_golden_yi_ti,graphical_east_asia,empire,e_golden_yi_ti,1,2,mapping_has_2_components,approved_disconnected,Yi Ti includes coastal and island components
16828,131:182:145,b_R145G200B20,c_R227G60B65,d_R34G51B9,k_R23G24B83,e_great_moraq,graphical_india,empire,e_great_moraq,1,2,,reviewed,Southern Essos island architecture
16830,184:157:140,b_R225G36B236,c_R209G8B249,d_R155G77B180,k_R231G165B51,e_bone_mountain_dothraki,graphical_steppe,empire,e_bone_mountain_dothraki,1,2,,reviewed,Dothraki and Jogos frontier
16831,144:133:141,b_R142G56B25,c_R198G242B16,d_R17G4B254,k_R156G226B228,e_great_moraq,graphical_india,empire,e_great_moraq,1,2,,reviewed,Southern Essos island architecture
16833,211:175:80,b_R49G218B18,c_R115G78B35,d_R43G59B222,k_R60G250B117,e_golden_yi_ti,graphical_east_asia,empire,e_golden_yi_ti,1,2,mapping_has_2_components,approved_disconnected,Yi Ti includes coastal and island components
16834,214:127:95,b_R201G129B250,c_R112G254B153,d_R251G79B255,k_R241G92B221,e_jogos_nhai,graphical_steppe,empire,e_jogos_nhai,1,1,mapping_has_14_components,approved_disconnected,Jogos Nhai includes disconnected frontier components
16835,197:174:130,b_R162G18B0,c_R210G89B106,d_R63G211B67,k_R141G138B52,e_golden_yi_ti,graphical_east_asia,empire,e_golden_yi_ti,1,2,mapping_has_2_components,approved_disconnected,Yi Ti includes coastal and island components
16836,181:184:99,b_R233G65B104,c_R95G254B250,d_R159G22B192,k_R168G94B91,e_upper_sarne_dothraki,graphical_steppe,empire,e_upper_sarne_dothraki,1,2,,reviewed,Dothraki grasslands
16837,101:137:70,b_R214G149B6,c_R142G188B7,d_R47G137B123,k_R96G101B213,e_mossovy,graphical_siberia,empire,e_mossovy,1,2,,reviewed,Far northeastern forest realm
16838,197:152:89,b_R54G71B158,c_R90G114B157,d_R177G111B163,k_R195G51B107,e_summer_isles,graphical_india,empire,e_summer_isles,2,6,mapping_has_14_components,approved_disconnected,Southern island architecture
16839,82:107:79,b_R67G95B81,c_R171G163B200,d_R207G75B180,k_R220G136B191,e_ulthos,graphical_india,empire,e_ulthos,1,1,mapping_has_4_components,approved_disconnected,Ulthos includes a separately painted coastal component
16840,197:183:76,b_R230G151B250,c_R44G196B252,d_R88G13B155,k_R27G181B254,e_qarth,graphical_mena,empire,e_qarth,1,1,,reviewed,Qartheen architectural family
16841,129:175:122,b_R174G211B248,c_R91G138B140,d_R117G244B155,k_R23G24B83,e_great_moraq,graphical_india,empire,e_great_moraq,1,2,,reviewed,Southern Essos island architecture
16842,201:178:68,b_R225G48B227,c_R185G98B2,d_R11G59B233,k_R72G217B95,e_lhazar,graphical_mena,empire,e_lhazar,1,1,mapping_has_2_components,approved_disconnected,"Further East v4 split this empire into two landmasses; both are its own provinces and both take the same Lhazarene style, so the disconnection changes nothing."
16843,128:196:106,b_R43G55B250,c_R192G48B250,d_R188G20B40,k_R150G96B205,e_lower_sarne_dothraki,graphical_steppe,empire,e_lower_sarne_dothraki,1,2,mapping_has_2_components,approved_disconnected,"Further East v4 split this empire into two landmasses; both are its own provinces and both take the same steppe style, so the disconnection changes nothing."
16844,188:182:89,b_R101G129B254,c_R159G14B110,d_R154G131B121,k_R70G69B253,e_golden_yi_ti,graphical_east_asia,empire,e_golden_yi_ti,1,2,mapping_has_2_components,approved_disconnected,Yi Ti includes coastal and island components
16845,135:145:52,b_R252G122B216,c_R98G134B49,d_R107G171B160,k_R108G20B91,e_mossovy,graphical_siberia,empire,e_mossovy,1,2,,reviewed,Far northeastern forest realm
16846,101:134:94,b_R248G227B138,c_R70G213B133,d_R209G119B71,k_R184G38B67,e_ifequevron,graphical_siberia,empire,e_ifequevron,1,1,,reviewed,Northern forest realm
16847,75:157:82,b_R146G216B22,c_R98G87B251,d_R70G184B186,k_R108G20B91,e_mossovy,graphical_siberia,empire,e_mossovy,1,2,,reviewed,Far northeastern forest realm
16848,221:184:67,b_R129G88B237,c_R157G196B8,d_R159G138B147,k_R12G166B33,e_jogos_nhai,graphical_steppe,empire,e_jogos_nhai,1,1,mapping_has_14_components,approved_disconnected,Jogos Nhai includes disconnected frontier components
16849,204:158:81,b_R92G213B189,c_R163G26B15,d_R254G192B105,k_R35G68B68,e_lower_sarne_dothraki,graphical_steppe,empire,e_lower_sarne_dothraki,1,2,mapping_has_2_components,approved_disconnected,"Further East v4 split this empire into two landmasses; both are its own provinces and both take the same steppe style, so the disconnection changes nothing."
16850,189:160:118,b_R240G27B47,c_R212G104B192,d_R82G4B39,k_R120G189B251,e_golden_yi_ti,graphical_east_asia,empire,e_golden_yi_ti,1,2,mapping_has_2_components,approved_disconnected,Yi Ti includes coastal and island components
16852,164:149:93,b_R183G183B208,c_R208G230B164,d_R32G189B26,k_R146G211B104,e_jogos_nhai,graphical_steppe,empire,e_jogos_nhai,1,1,mapping_has_14_components,approved_disconnected,Jogos Nhai includes disconnected frontier components
16853,173:161:70,b_R12G102B133,c_R29G213B210,d_R39G25B143,k_R38G162B191,e_lower_sarne_dothraki,graphical_steppe,empire,e_lower_sarne_dothraki,1,2,mapping_has_2_components,approved_disconnected,"Further East v4 split this empire into two landmasses; both are its own provinces and both take the same steppe style, so the disconnection changes nothing."
16854,186:166:128,b_R5G212B106,c_R26G139B78,d_R182G75B203,k_R210G77B73,e_great_grass_sea_dothraki,graphical_steppe,empire,e_great_grass_sea_dothraki,1,2,,reviewed,Dothraki grasslands
16855,201:155:70,b_R124G20B38,c_R251G110B149,d_R155G213B113,k_R70G69B253,e_golden_yi_ti,graphical_east_asia,empire,e_golden_yi_ti,1,2,mapping_has_2_components,approved_disconnected,Yi Ti includes coastal and island components
16856,135:185:121,b_R190G213B79,c_R75G137B124,d_R20G128B134,k_R25G90B130,e_omber,graphical_steppe,empire,e_omber,1,2,,reviewed,Grassland and horse-culture architecture
16857,169:195:93,b_R84G135B158,c_R179G85B163,d_R40G148B36,k_R234G164B143,e_great_grass_sea_dothraki,graphical_steppe,empire,e_great_grass_sea_dothraki,1,2,,reviewed,Dothraki grasslands
16859,185:168:97,b_R144G141B162,c_R122G183B150,d_R192G170B92,k_R93G216B215,e_upper_sarne_dothraki,graphical_steppe,empire,e_upper_sarne_dothraki,1,2,,reviewed,Dothraki grasslands
16861,113:166:98,b_R14G125B181,c_R200G128B205,d_R152G39B63,k_R99G48B179,e_ifequevron,graphical_siberia,empire,e_ifequevron,1,1,,reviewed,Northern forest realm
16862,37:139:115,b_R39G114B172,c_R245G85B228,d_R83G120B90,k_R220G136B191,e_ulthos,graphical_india,empire,e_ulthos,1,1,mapping_has_4_components,approved_disconnected,Ulthos includes a separately painted coastal component
16863,176:183:159,b_R237G64B109,c_R42G209B137,d_R144G68B193,k_R156G124B52,e_bone_mountain_dothraki,graphical_steppe,empire,e_bone_mountain_dothraki,1,2,,reviewed,Dothraki and Jogos frontier
16864,174:122:178,b_R136G48B50,c_R251G73B190,d_R35G62B235,k_R151G75B249,e_bloodless_men,graphical_east_asia,empire,e_bloodless_men,1,2,,reviewed,Eastern Essos architectural family
16865,223:172:96,b_R130G53B31,c_R142G161B95,d_R83G220B141,k_R211G208B24,e_golden_yi_ti,graphical_east_asia,empire,e_golden_yi_ti,1,2,mapping_has_2_components,approved_disconnected,Yi Ti includes coastal and island components
16866,213:152:83,b_R165G87B103,c_R183G10B118,d_R106G176B143,k_R241G92B221,e_jogos_nhai,graphical_steppe,empire,e_jogos_nhai,1,1,mapping_has_14_components,approved_disconnected,Jogos Nhai includes disconnected frontier components
16868,215:180:95,b_R1G211B119,c_R157G196B8,d_R159G138B147,k_R12G166B33,e_jogos_nhai,graphical_steppe,empire,e_jogos_nhai,1,1,mapping_has_14_components,approved_disconnected,Jogos Nhai includes disconnected frontier components
16869,238:177:115,b_R86G18B114,c_R29G186B18,d_R15G243B61,k_R8G180B35,e_qarth,graphical_mena,empire,e_qarth,1,1,,reviewed,Qartheen architectural family
16871,205:202:80,b_R41G252B74,c_R203G108B141,d_R123G165B62,k_R59G108B107,e_golden_yi_ti,graphical_east_asia,empire,e_golden_yi_ti,1,2,mapping_has_2_components,approved_disconnected,Yi Ti includes coastal and island components
16872,105:117:100,b_R174G10B220,c_R100G42B23,d_R80G145B180,k_R221G252B12,e_sothoryos,graphical_sothoryos,empire,e_sothoryos,1,1,mapping_has_2_components,approved_disconnected,Preserve LoV Sothoryos visual policy
16873,157:190:97,b_R130G176B144,c_R35G47B42,d_R90G171B108,k_R25G90B130,e_omber,graphical_steppe,empire,e_omber,1,2,,reviewed,Grassland and horse-culture architecture
16874,191:169:102,b_R251G118B159,c_R43G139B0,d_R254G141B143,k_R210G77B73,e_great_grass_sea_dothraki,graphical_steppe,empire,e_great_grass_sea_dothraki,1,2,,reviewed,Dothraki grasslands
16875,195:144:128,b_R155G202B96,c_R194G242B178,d_R202G240B76,k_R195G51B107,e_summer_isles,graphical_india,empire,e_summer_isles,3,7,mapping_has_14_components,approved_disconnected,Southern island architecture
16876,210:185:123,b_R157G73B147,c_R53G119B98,d_R201G149B127,k_R53G172B250,e_qarth,graphical_mena,empire,e_qarth,1,1,,reviewed,Qartheen architectural family
16877,148:175:142,b_R0G212B17,c_R250G33B51,d_R248G238B10,k_R156G124B52,e_bone_mountain_dothraki,graphical_steppe,empire,e_bone_mountain_dothraki,1,2,,reviewed,Dothraki and Jogos frontier
16878,192:141:132,b_R56G138B97,c_R214G145B209,d_R159G22B192,k_R168G94B91,e_upper_sarne_dothraki,graphical_steppe,empire,e_upper_sarne_dothraki,1,2,,reviewed,Dothraki grasslands
16879,230:174:62,b_R35G71B254,c_R158G217B194,d_R193G60B253,k_R186G177B200,e_cannibal_sands,graphical_east_asia,empire,e_cannibal_sands,1,2,mapping_has_2_components,approved_disconnected,Eastern Essos architectural family; EETLV v2.1 adds one isolated wilderness province
16881,208:166:121,b_R203G28B95,c_R171G131B50,d_R55G175B124,k_R214G108B201,e_golden_yi_ti,graphical_east_asia,empire,e_golden_yi_ti,1,2,mapping_has_2_components,approved_disconnected,Yi Ti includes coastal and island components
16882,174:145:129,b_R119G54B208,c_R157G19B216,d_R239G36B37,k_R38G162B191,e_lower_sarne_dothraki,graphical_steppe,empire,e_lower_sarne_dothraki,1,2,mapping_has_2_components,approved_disconnected,"Further East v4 split this empire into two landmasses; both are its own provinces and both take the same steppe style, so the disconnection changes nothing."
16883,189:178:93,b_R166G213B208,c_R185G171B107,d_R115G223B207,k_R35G68B68,e_lower_sarne_dothraki,graphical_steppe,empire,e_lower_sarne_dothraki,1,2,mapping_has_2_components,approved_disconnected,"Further East v4 split this empire into two landmasses; both are its own provinces and both take the same steppe style, so the disconnection changes nothing."
16884,159:152:92,b_R42G87B34,c_R211G168B6,d_R32G189B26,k_R146G211B104,e_jogos_nhai,graphical_steppe,empire,e_jogos_nhai,1,1,mapping_has_14_components,approved_disconnected,Jogos Nhai includes disconnected frontier components
16885,144:148:174,b_R91G75B161,c_R224G18B239,d_R35G62B235,k_R151G75B249,e_bloodless_men,graphical_east_asia,empire,e_bloodless_men,1,2,,reviewed,Eastern Essos architectural family
16886,205:165:75,b_R195G48B186,c_R37G231B101,d_R60G66B58,k_R62G247B214,e_jogos_nhai,graphical_steppe,empire,e_jogos_nhai,1,1,mapping_has_14_components,approved_disconnected,Jogos Nhai includes disconnected frontier components
16887,195:221:116,b_R107G75B22,c_R9G108B45,d_R63G211B67,k_R141G138B52,e_golden_yi_ti,graphical_east_asia,empire,e_golden_yi_ti,1,2,mapping_has_2_components,approved_disconnected,Yi Ti includes coastal and island components
